yr,mo,dy,date,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1950,2,12,2/12/1950,MS,1,0,0,34.6,-89.12,0,0,2,10
1950,2,12,2/12/1950,MS,2,2,3,34.6,-89.12,0,0,0.1,10
1950,3,1,3/1/1950,MS,1,0,0,32.5,-88.85,0,0,0.1,10
1950,3,27,3/27/1950,MS,1,2,0,34.73,-88.27,0,0,0.1,10
1950,3,27,3/27/1950,MS,2,0,0,33.13,-89.57,33.25,-89.42,11.9,10
1950,3,27,3/27/1950,MS,2,7,0,32.28,-90.27,32.98,-89.82,59.3,50
1950,3,27,3/27/1950,MS,2,6,0,32.28,-90.27,32.48,-89.78,31.9,50
1950,3,27,3/27/1950,MS,2,0,0,33.67,-88.78,33.72,-88.73,4.7,10
1950,3,27,3/27/1950,MS,2,2,1,33.17,-90.55,0,0,0.1,10
1950,4,29,4/29/1950,MS,2,0,0,31.27,-89.83,31.38,-89.7,11.3,100
1950,5,1,5/1/1950,MS,1,0,0,31.73,-91.07,0,0,0.1,10
1950,5,1,5/1/1950,MS,1,0,0,31.55,-91.38,0,0,0.1,10
1950,6,3,6/3/1950,MS,3,1,2,33.08,-89.58,0,0,2,50
1950,11,20,11/20/1950,MS,1,3,0,32.42,-89.13,0,0,2,37
1951,2,20,2/20/1951,MS,1,0,0,33.47,-88.48,0,0,0.1,10
1951,2,20,2/20/1951,MS,3,1,1,33.45,-88.87,0,0,0.1,10
1951,4,21,4/21/1951,MS,1,0,0,32.07,-89.52,0,0,0.1,10
1951,4,21,4/21/1951,MS,3,16,2,31.68,-89.25,32.15,-89.12,33.5,10
1951,6,9,6/9/1951,MS,0,0,0,32.9,-90.72,0,0,2,10
1951,9,9,9/9/1951,MS,2,0,0,33.5,-88.43,0,0,0.1,100
1951,12,8,12/8/1951,MS,0,0,0,32.17,-90.8,0,0,0.5,350
1951,12,20,12/20/1951,MS,1,0,0,33.13,-89.05,0,0,2,900
1952,2,13,2/13/1952,MS,0,0,0,32.77,-89.1,0,0,0.1,10
1952,2,13,2/13/1952,MS,1,1,0,33.85,-88.47,0,0,0.1,10
1952,2,13,2/13/1952,MS,1,2,0,30.42,-89.48,0,0,0.1,10
1952,3,21,3/21/1952,MS,0,1,0,32.47,-90.12,0,0,0.1,20
1952,3,21,3/21/1952,MS,4,74,16,34.87,-89.68,35.12,-89.28,29.6,427
1952,7,29,7/29/1952,MS,1,0,0,31.62,-89.53,0,0,0.1,10
1952,8,3,8/3/1952,MS,2,0,0,34.37,-89.52,0,0,0.3,200
1953,1,22,1/22/1953,MS,2,1,0,31.55,-90.88,32.12,-90.5,45.2,100
1953,2,20,2/20/1953,MS,1,0,0,33.52,-89.92,33.7,-89.73,16.5,100
1953,2,20,2/20/1953,MS,1,0,0,34.03,-88.88,34.32,-88.73,21.3,100
1953,2,20,2/20/1953,MS,2,2,0,33.03,-91.02,0,0,1,100
1953,2,20,2/20/1953,MS,2,1,0,34.25,-89.05,34.35,-88.83,14.2,880
1953,3,14,3/14/1953,MS,2,0,1,34.67,-88.43,34.7,-88.4,3.3,10
1953,3,21,3/21/1953,MS,1,0,0,34.28,-90.65,34.38,-90.55,9,10
1953,3,22,3/22/1953,MS,1,1,0,31.88,-89.95,32.57,-88.42,101.3,10
1953,4,4,4/4/1953,MS,2,0,0,30.85,-89.13,0,0,0.1,100
1953,4,14,4/14/1953,MS,1,0,0,33.73,-88.77,0,0,0.1,10
1953,4,24,4/24/1953,MS,2,0,0,31.72,-91.07,32.58,-89.77,96.7,30
1953,5,4,5/4/1953,MS,1,0,0,30.85,-89.13,30.9,-89.05,6.2,100
1953,5,4,5/4/1953,MS,2,1,0,31.83,-89.43,0,0,1.5,200
1953,5,4,5/4/1953,MS,2,0,0,34.92,-88.52,34.98,-88.38,8.8,20
1953,5,4,5/4/1953,MS,2,2,0,33.12,-88.57,33.22,-88.45,9.6,100
1953,5,14,5/14/1953,MS,2,1,0,33.6,-88.62,33.82,-88.43,18.7,10
1953,8,8,8/8/1953,MS,1,0,0,32.35,-90.17,0,0,0.1,10
1953,8,9,8/9/1953,MS,1,0,0,30.32,-89.23,0,0,0.1,10
1953,12,3,12/3/1953,MS,3,20,0,32.73,-91.07,32.92,-90.83,18.8,300
1953,12,5,12/5/1953,MS,2,11,0,34.2,-90.73,34.28,-90.83,8.2,30
1953,12,5,12/5/1953,MS,5,270,38,32.33,-90.9,32.42,-90.78,9,500
1954,1,20,1/20/1954,MS,1,0,0,33.38,-88.42,33.45,-88.37,5.6,100
1954,1,20,1/20/1954,MS,2,2,0,33.3,-88.83,33.47,-88.62,17.3,27
1954,2,20,2/20/1954,MS,2,10,0,31.28,-89.65,31.68,-89.23,37.1,200
1954,2,20,2/20/1954,MS,2,10,0,32.43,-89.23,32.62,-89,19.2,100
1954,4,28,4/28/1954,MS,1,0,0,34.92,-88.58,0,0,0.1,10
1954,4,28,4/28/1954,MS,1,0,0,34.92,-88.58,0,0,0.1,10
1954,4,28,4/28/1954,MS,2,2,0,34.37,-88.33,34.4,-88.3,3.3,10
1954,4,30,4/30/1954,MS,1,0,0,32.27,-89.58,32.33,-89.5,6.8,10
1954,5,27,5/27/1954,MS,1,0,0,32.43,-90.13,0,0,0.1,10
1954,6,3,6/3/1954,MS,2,3,0,32.48,-89.17,32.57,-89.08,7.6,300
1954,7,9,7/9/1954,MS,0,0,0,32.33,-89.17,0,0,0.1,10
1954,7,24,7/24/1954,MS,1,0,0,33.97,-90.48,0,0,0.1,10
1954,12,28,12/28/1954,MS,1,2,0,32.12,-89.52,0,0,0.1,10
1954,12,28,12/28/1954,MS,3,25,0,31.63,-89.18,31.77,-89.07,11.5,250
1954,12,29,12/29/1954,MS,2,9,0,32.9,-88.7,32.92,-88.67,11.5,300
1955,3,21,3/21/1955,MS,2,0,0,34.27,-88.72,0,0,0.3,33
1955,4,12,4/12/1955,MS,2,0,0,31.92,-89.98,32.07,-89.02,57.6,10
1955,4,12,4/12/1955,MS,2,0,0,31.53,-89.42,32.98,-88.83,112.8,10
1955,4,21,4/21/1955,MS,1,0,0,32.27,-90.2,32.32,-90.15,5.1,10
1955,6,22,6/22/1955,MS,2,0,0,34.15,-90.42,34.5,-89.98,34.6,10
1955,10,28,10/28/1955,MS,2,1,0,34.2,-90.57,0,0,2,10
1956,2,16,2/16/1956,MS,3,55,1,33.8,-88.67,33.83,-88.53,8,200
1956,2,17,2/17/1956,MS,1,0,0,34.92,-88.52,34.93,-88.47,3.3,300
1956,2,17,2/17/1956,MS,1,0,0,33.58,-88.93,33.62,-88.63,17.4,300
1956,4,3,4/3/1956,MS,2,6,0,33.55,-90.6,34.38,-88.67,124.9,10
1956,4,3,4/3/1956,MS,2,2,0,33.58,-88.83,33.6,-88.75,5.1,100
1956,7,23,7/23/1956,MS,0,0,0,30.55,-89.77,0,0,0.1,10
1957,2,1,2/1/1957,MS,1,0,0,33.43,-89.7,0,0,0.1,30
1957,2,1,2/1/1957,MS,2,0,0,32.78,-89.83,0,0,1,100
1957,4,3,4/3/1957,MS,1,4,0,33.03,-91.03,33.15,-90.88,11.9,10
1957,4,4,4/4/1957,MS,2,4,0,33,-88.92,33.35,-88.35,40.7,200
1957,4,4,4/4/1957,MS,3,75,1,31.88,-89.77,32.13,-89.15,40.2,167
1957,4,8,4/8/1957,MS,1,0,0,33.97,-89.33,0,0,0.1,100
1957,4,8,4/8/1957,MS,2,0,0,34.1,-88.82,34.2,-88.72,9,200
1957,5,2,5/2/1957,MS,0,0,0,30.75,-89.62,0,0,0.1,10
1957,5,2,5/2/1957,MS,1,0,0,31.33,-89.28,31.42,-89.18,8.3,67
1957,6,27,6/27/1957,MS,0,0,0,33.95,-89.02,0,0,0.1,10
1957,6,27,6/27/1957,MS,2,9,0,32.77,-89.12,32.82,-89.07,4.7,50
1957,6,28,6/28/1957,MS,2,0,0,31.58,-88.68,31.7,-88.58,10,50
1957,6,28,6/28/1957,MS,3,10,1,33.22,-88.58,33.28,-88.53,5.4,50
1957,8,10,8/10/1957,MS,0,0,0,30.52,-89.33,0,0,0.1,10
1957,10,15,10/15/1957,MS,3,0,0,32.22,-90.77,32.47,-90.72,17.5,77
1957,11,7,11/7/1957,MS,1,0,0,31.87,-91.15,31.9,-91.1,4.1,100
1957,11,7,11/7/1957,MS,1,0,0,33.12,-89.03,0,0,0.1,10
1957,11,7,11/7/1957,MS,3,1,2,33.28,-90.23,33.52,-90,31.2,300
1957,11,8,11/8/1957,MS,1,3,0,32.75,-89.12,32.95,-88.68,28.8,200
1957,11,14,11/14/1957,MS,3,0,0,33.45,-89.57,33.45,-89.43,7.8,100
1957,11,17,11/17/1957,MS,2,2,2,33.12,-88.65,33.3,-88.53,14.8,70
1957,11,18,11/18/1957,MS,0,0,0,32.02,-90.85,0,0,0.1,10
1957,11,18,11/18/1957,MS,2,2,0,34.67,-88.33,34.88,-88.17,17.9,50
1957,11,18,11/18/1957,MS,2,2,0,31.73,-89.08,31.78,-89,6.2,50
1957,11,18,11/18/1957,MS,2,2,0,31.05,-89.88,31.4,-89.8,25.3,77
1957,11,18,11/18/1957,MS,3,0,0,31.97,-88.78,32,-88.63,9,77
1958,2,26,2/26/1958,MS,1,0,0,32.78,-89.85,32.92,-89.73,11.5,10
1958,2,26,2/26/1958,MS,1,0,0,32.03,-89.53,33.15,-88.57,95.5,10
1958,2,26,2/26/1958,MS,2,9,0,30.8,-89.65,31.05,-89.4,23.1,50
1958,2,26,2/26/1958,MS,2,1,0,30.42,-88.87,30.65,-88.48,28.4,30
1958,2,26,2/26/1958,MS,3,34,1,31.97,-90.1,32.73,-89.3,71,60
1958,2,26,2/26/1958,MS,3,20,4,31.33,-88.9,31.6,-88.53,29.1,100
1958,2,26,2/26/1958,MS,3,26,8,31.98,-90.53,32.72,-89.72,69.7,60
1958,4,20,4/20/1958,MS,1,0,0,32.15,-90.17,32.2,-90.12,4.9,27
1958,4,24,4/24/1958,MS,2,0,0,32.95,-90.83,32.97,-90.62,12.6,30
1958,9,21,9/21/1958,MS,2,2,0,34.42,-89.05,34.5,-89,6.4,100
1958,11,14,11/14/1958,MS,2,0,0,31.2,-90.28,31.23,-90.27,3,30
1959,1,20,1/20/1959,MS,0,0,0,32.02,-90.63,0,0,0.1,10
1959,1,20,1/20/1959,MS,1,0,0,32.02,-90.75,32.2,-90.55,17.3,10
1959,1,21,1/21/1959,MS,1,0,0,32.18,-90.93,32.38,-90.77,16.9,10
1959,1,21,1/21/1959,MS,1,0,0,31.28,-89.83,0,0,0.1,10
1959,1,21,1/21/1959,MS,1,0,0,31.87,-89.57,0,0,0.1,50
1959,1,21,1/21/1959,MS,2,0,0,32.82,-90.93,33.08,-90.48,31.9,100
1959,1,21,1/21/1959,MS,2,1,0,34.52,-88.2,34.57,-88.12,5.7,20
1959,1,21,1/21/1959,MS,2,0,0,32.2,-89.92,32.42,-89.6,23.8,10
1959,1,21,1/21/1959,MS,3,1,0,34.35,-89.03,34.65,-88.57,33.8,10
1959,1,21,1/21/1959,MS,3,0,0,32.62,-89.7,32.83,-89.33,26.1,10
1959,3,11,3/11/1959,MS,1,0,0,31.98,-89.72,0,0,0.1,30
1959,3,11,3/11/1959,MS,2,0,0,32.08,-89.77,32.13,-89.45,18.9,50
1959,4,20,4/20/1959,MS,1,0,0,32.67,-90.92,0,0,0.1,10
1959,5,11,5/11/1959,MS,1,0,0,31.55,-88.5,0,0,0.1,10
1959,6,5,6/5/1959,MS,1,0,0,30.85,-89.12,0,0,0.1,10
1959,6,11,6/11/1959,MS,1,0,0,31.23,-89.87,0,0,0.1,10
1959,6,11,6/11/1959,MS,1,0,1,34.2,-90.58,0,0,0.1,10
1959,6,12,6/12/1959,MS,1,0,0,30.85,-89.1,0,0,0.1,10
1959,7,1,7/1/1959,MS,0,0,0,33.48,-90.33,0,0,0.1,10
1959,11,4,11/4/1959,MS,1,0,0,32.1,-90.07,32.15,-90.02,4.9,17
1959,11,22,11/22/1959,MS,1,0,0,33.35,-89.57,0,0,0.1,10
1960,2,4,2/4/1960,MS,1,0,0,32.32,-89.8,32.57,-89.75,17.5,50
1960,2,4,2/4/1960,MS,1,0,0,31.57,-88.88,0,0,0.1,10
1960,3,24,3/24/1960,MS,1,0,0,32.33,-90.35,0,0,0.1,10
1960,5,6,5/6/1960,MS,1,2,0,31.08,-90.17,31.13,-89.97,12.3,10
1960,5,11,5/11/1960,MS,0,0,0,32.52,-90.15,0,0,0.1,10
1960,7,5,7/5/1960,MS,1,0,0,32.43,-90.93,0,0,0.1,10
1960,8,22,8/22/1960,MS,1,0,0,32.3,-90.2,0,0,0.5,27
1960,11,23,11/23/1960,MS,1,0,0,31.72,-89.22,0,0,0.1,10
1961,2,20,2/20/1961,MS,1,0,0,31.22,-89.3,0,0,0.1,10
1961,2,20,2/20/1961,MS,1,0,0,32.33,-90.12,0,0,0.1,10
1961,2,20,2/20/1961,MS,2,8,0,31.33,-89.83,31.53,-89.7,17,73
1961,2,20,2/20/1961,MS,2,4,0,31.6,-89.95,31.93,-89.77,15.4,73
1961,2,21,2/21/1961,MS,1,0,0,31.42,-89.55,0,0,0.1,10
1961,3,7,3/7/1961,MS,1,10,0,33.93,-90.92,34.1,-90.72,16.2,300
1961,3,7,3/7/1961,MS,2,0,0,33.45,-88.83,0,0,0.1,33
1961,3,28,3/28/1961,MS,1,0,0,31.17,-90.82,31.2,-90.77,4.3,100
1961,6,12,6/12/1961,MS,1,0,0,32.4,-90.58,0,0,0.1,10
1961,6,24,6/24/1961,MS,1,0,0,32.2,-89.72,0,0,0.1,10
1961,7,1,7/1/1961,MS,1,0,0,32.32,-90.2,0,0,1,10
1961,11,15,11/15/1961,MS,1,0,0,32.98,-90.58,0,0,0.1,10
1961,11,15,11/15/1961,MS,2,1,0,32.33,-90.68,32.37,-90.65,3.8,50
1961,11,22,11/22/1961,MS,1,0,0,30.77,-89.15,0,0,0.2,33
1961,11,22,11/22/1961,MS,1,0,0,32.32,-90.05,0,0,1,50
1961,11,22,11/22/1961,MS,2,1,0,31.6,-89.2,31.63,-89.15,4.3,50
1961,12,11,12/11/1961,MS,1,0,0,31.9,-89.12,0,0,0.2,33
1961,12,17,12/17/1961,MS,1,0,0,31.63,-89.1,0,0,1,30
1962,2,15,2/15/1962,MS,1,0,0,33.78,-88.95,0,0,0.1,10
1962,2,22,2/22/1962,MS,1,0,0,33.77,-88.95,0,0,0.1,10
1962,2,22,2/22/1962,MS,2,0,0,33.78,-88.92,0,0,0.1,10
1962,2,23,2/23/1962,MS,1,2,0,32.35,-90.88,0,0,0.1,10
1962,2,23,2/23/1962,MS,1,4,0,34.32,-89.95,0,0,0.1,10
1962,2,23,2/23/1962,MS,2,0,0,34.88,-88.9,34.95,-88.85,5.6,100
1962,2,23,2/23/1962,MS,2,1,0,34.55,-89.63,0,0,0.1,10
1962,3,31,3/31/1962,MS,3,1,0,33.47,-88.3,33.5,-88.33,3,880
1962,4,10,4/10/1962,MS,2,0,0,32.62,-90.05,32.62,-89.97,4.9,1000
1962,4,28,4/28/1962,MS,1,0,0,32.23,-90.45,0,0,0.1,10
1962,4,28,4/28/1962,MS,2,6,1,34.43,-90.4,34.88,-90.13,34.6,1760
1962,11,11,11/11/1962,MS,2,0,0,31.17,-90.47,0,0,0.1,10
1962,12,3,12/3/1962,MS,1,0,0,32.05,-90.45,0,0,0.1,230
1963,3,11,3/11/1963,MS,2,5,0,33.73,-88.43,0,0,2,23
1963,3,11,3/11/1963,MS,4,7,2,33.17,-89.65,33.55,-89.02,45.2,440
1963,4,6,4/6/1963,MS,1,0,0,30.28,-89.28,0,0,0.1,10
1963,4,6,4/6/1963,MS,1,3,0,30.32,-88.58,0,0,0.1,10
1963,4,29,4/29/1963,MS,1,0,0,34.02,-90.58,0,0,0.1,10
1963,4,29,4/29/1963,MS,3,10,5,34.42,-90.57,34.43,-90.47,5.7,440
1963,4,29,4/29/1963,MS,4,20,3,34.12,-88.72,34.15,-88.65,4.7,1000
1963,6,21,6/21/1963,MS,2,0,0,31.22,-90.45,31.25,-90.42,3.3,50
1964,7,8,7/8/1964,MS,1,0,0,34.1,-90.72,0,0,1.5,440
1964,10,3,10/3/1964,MS,2,0,0,30.8,-89.65,30.83,-89.62,3.3,10
1964,11,19,11/19/1964,MS,2,0,0,34.2,-90.3,34.4,-90.12,17.3,440
1964,11,19,11/19/1964,MS,2,0,0,33.52,-90.77,33.65,-90.63,11.9,10
1965,1,22,1/22/1965,MS,1,5,0,32.33,-90.33,0,0,0.1,10
1965,1,23,1/23/1965,MS,2,0,0,33.85,-89.32,0,0,0.5,23
1965,2,9,2/9/1965,MS,1,0,0,33.33,-91,0,0,0.1,10
1965,2,11,2/11/1965,MS,2,0,0,32.57,-89.12,32.72,-89.02,11.9,220
1965,3,1,3/1/1965,MS,2,0,0,31.3,-90.22,31.38,-90.15,7.2,110
1965,3,17,3/17/1965,MS,2,0,0,34.87,-88.13,0,0,0.5,200
1965,3,17,3/17/1965,MS,3,10,0,34.5,-88.78,34.62,-88.57,14.7,400
1965,3,17,3/17/1965,MS,3,1,0,33.47,-88.43,33.37,-88.35,8.5,230
1965,3,25,3/25/1965,MS,1,0,0,32.63,-89.18,33.23,-88.58,54.1,10
1965,5,27,5/27/1965,MS,1,0,0,34.23,-90.28,0,0,0.5,100
1965,6,6,6/6/1965,MS,2,0,0,31.12,-90.13,0,0,0.1,73
1965,6,13,6/13/1965,MS,2,0,0,32.35,-89.35,0,0,1,87
1965,7,6,7/6/1965,MS,2,0,0,31.35,-89.83,0,0,0.1,10
1965,7,14,7/14/1965,MS,1,0,0,31.97,-90.08,0,0,0.3,100
1965,7,26,7/26/1965,MS,1,0,0,33.28,-89.58,0,0,0.1,10
1965,8,19,8/19/1965,MS,1,0,0,31,-89.45,0,0,0.5,60
1965,9,10,9/10/1965,MS,1,0,0,31.87,-89.73,0,0,0.1,10
1965,9,10,9/10/1965,MS,1,0,0,34.85,-89.02,0,0,0.1,10
1965,11,27,11/27/1965,MS,1,0,0,32.4,-90.17,0,0,0.1,10
1965,12,12,12/12/1965,MS,1,0,0,31.43,-89.43,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,32.3,-89.65,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,32.25,-89.7,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,32.1,-90.2,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,31.83,-90.58,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,31.75,-90.67,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,31.58,-90.67,0,0,0.1,10
1966,2,14,2/14/1966,MS,0,0,0,31.7,-90.8,0,0,0.1,10
1966,2,14,2/14/1966,MS,1,0,0,31.7,-90.83,0,0,1,100
1966,3,3,3/3/1966,MS,5,518,58,32.18,-90.55,33.37,-87.42,202.5,900
1966,3,14,3/14/1966,MS,0,0,0,31.5,-89.1,0,0,0.1,10
1966,4,18,4/18/1966,MS,3,5,0,30.42,-88.9,30.42,-88.5,23.8,10
1966,4,26,4/26/1966,MS,0,0,0,32.03,-89.52,0,0,0.1,10
1966,4,26,4/26/1966,MS,1,0,0,32.32,-89.02,0,0,0.1,10
1966,4,26,4/26/1966,MS,1,0,0,31.97,-89.87,0,0,0.1,10
1966,4,26,4/26/1966,MS,1,0,0,31.78,-90.4,0,0,0.1,10
1966,4,26,4/26/1966,MS,1,10,1,31.93,-89.83,0,0,0.1,10
1966,4,26,4/26/1966,MS,2,0,0,32.97,-89.92,33,-89.87,4.1,67
1966,4,27,4/27/1966,MS,1,0,0,30.57,-89.12,30.67,-88.98,10.5,100
1966,4,27,4/27/1966,MS,2,1,0,30.55,-88.7,0,0,0.1,10
1966,4,30,4/30/1966,MS,1,0,0,34.38,-88.67,0,0,0.5,10
1966,4,30,4/30/1966,MS,1,0,0,34.38,-88.67,0,0,0.5,10
1966,5,3,5/3/1966,MS,1,1,0,31.93,-89.83,0,0,0.1,10
1966,5,6,5/6/1966,MS,1,0,0,31.97,-89.87,0,0,0.1,10
1966,6,16,6/16/1966,MS,2,2,0,32.43,-90.87,0,0,1,10
1966,6,26,6/26/1966,MS,0,0,0,33.65,-88.77,0,0,0.1,17
1966,6,26,6/26/1966,MS,1,0,0,31.67,-89.1,0,0,1.5,10
1966,6,28,6/28/1966,MS,1,0,0,33.43,-91.02,0,0,0.1,10
1966,6,29,6/29/1966,MS,1,0,0,31.73,-89.13,0,0,0.1,10
1966,7,19,7/19/1966,MS,1,0,0,33.97,-90.47,0,0,0.1,10
1966,7,20,7/20/1966,MS,1,0,0,31.28,-89.27,0,0,1,10
1966,11,10,11/10/1966,MS,1,5,0,32.35,-90.88,0,0,0.1,10
1966,11,10,11/10/1966,MS,1,0,0,33.27,-91.03,0,0,0.1,10
1966,11,10,11/10/1966,MS,1,0,0,32.78,-89.95,0,0,0.1,10
1966,11,10,11/10/1966,MS,2,0,0,34.25,-89,0,0,0.1,10
1966,11,10,11/10/1966,MS,2,0,0,34.63,-88.23,0,0,0.1,10
1966,11,10,11/10/1966,MS,3,4,0,34.95,-88.52,34.95,-88.47,3.3,27
1967,1,26,1/26/1967,MS,2,7,0,33.48,-90.37,0,0,0.3,20
1967,2,20,2/20/1967,MS,1,0,0,32.35,-90.23,0,0,0.1,10
1967,3,6,3/6/1967,MS,1,0,0,32.67,-89.12,0,0,0.1,10
1967,4,13,4/13/1967,MS,0,0,0,33.7,-90.57,0,0,0.1,10
1967,4,13,4/13/1967,MS,1,0,0,33.77,-90.77,0,0,0.1,10
1967,4,14,4/14/1967,MS,1,0,0,32.18,-90.13,0,0,0.6,20
1967,4,14,4/14/1967,MS,1,0,0,31.98,-89.22,0,0,0.3,100
1967,4,23,4/23/1967,MS,1,0,0,34.63,-88.55,34.67,-88.48,4.7,100
1967,5,1,5/1/1967,MS,2,0,0,33.83,-90.85,0,0,1,200
1967,5,2,5/2/1967,MS,2,0,0,30.9,-88.58,0,0,0.1,10
1967,6,30,6/30/1967,MS,1,0,0,34.9,-90.02,0,0,0.1,10
1967,7,5,7/5/1967,MS,0,0,0,31.85,-89.72,0,0,0.1,10
1967,7,5,7/5/1967,MS,1,0,0,34.68,-88.98,34.82,-88.87,11.4,10
1967,10,30,10/30/1967,MS,3,17,4,30.38,-89.08,0,0,2,400
1967,12,2,12/2/1967,MS,1,0,0,31.8,-89.27,31.82,-89.22,3.8,10
1967,12,2,12/2/1967,MS,3,3,0,32.35,-90.77,32.93,-89.53,82.3,50
1967,12,2,12/2/1967,MS,3,0,0,31.37,-90.6,31.52,-90.52,11.5,300
1967,12,2,12/2/1967,MS,4,10,2,32.47,-89.47,32.52,-89.35,7.6,300
1967,12,10,12/10/1967,MS,1,1,0,30.7,-89.02,0,0,2,10
1967,12,17,12/17/1967,MS,0,0,0,33.3,-88.97,0,0,0.3,100
1967,12,20,12/20/1967,MS,2,0,0,32.08,-90.28,0,0,0.5,100
1967,12,21,12/21/1967,MS,2,1,1,34.73,-88.62,0,0,0.1,10
1968,3,11,3/11/1968,MS,2,0,0,33.52,-90.12,0,0,1.5,10
1968,4,3,4/3/1968,MS,2,4,0,34.68,-89.9,34.9,-89.85,15.2,10
1968,4,4,4/4/1968,MS,1,7,0,32.3,-90.87,0,0,2,100
1968,5,16,5/16/1968,MS,1,0,0,34.7,-89.82,0,0,0.1,10
1968,5,16,5/16/1968,MS,1,0,0,34.93,-89.58,0,0,0.1,10
1968,5,16,5/16/1968,MS,2,7,0,34.82,-89.95,34.85,-89.87,5.2,100
1968,6,11,6/11/1968,MS,1,0,0,30.38,-89.27,0,0,0.1,10
1968,6,12,6/12/1968,MS,0,0,0,30.38,-89.27,0,0,0.1,10
1968,9,3,9/3/1968,MS,2,0,0,32.93,-90.53,33.02,-90.42,9,123
1968,11,3,11/3/1968,MS,2,3,0,30.8,-89.65,30.8,-88.92,43.5,180
1968,11,3,11/3/1968,MS,2,5,0,31,-89.37,0,0,2,50
1968,11,3,11/3/1968,MS,3,5,0,30.37,-89.08,0,0,2,123
1968,11,17,11/17/1968,MS,1,0,0,31.98,-89.53,0,0,0.1,10
1968,11,17,11/17/1968,MS,2,0,0,31.68,-89.98,31.67,-89.93,10.8,10
1968,11,30,11/30/1968,MS,0,6,0,31.18,-91.52,0,0,0.1,10
1968,12,27,12/27/1968,MS,0,0,0,33,-90.48,0,0,0.1,10
1968,12,27,12/27/1968,MS,2,0,0,33.68,-90.3,33.72,-90.22,5.6,133
1968,12,27,12/27/1968,MS,2,0,0,33.77,-89.92,33.73,-89.8,7.3,123
1968,12,27,12/27/1968,MS,2,0,0,32.73,-89.53,0,0,1,100
1968,12,27,12/27/1968,MS,2,5,0,33.68,-88.3,0,0,0.1,10
1968,12,27,12/27/1968,MS,2,5,1,34.05,-90.28,0,0,0.1,10
1969,1,23,1/23/1969,MS,4,241,32,31.68,-91.05,32.3,-89.2,117.8,200
1969,3,23,3/23/1969,MS,1,0,0,33.28,-89.58,0,0,0.1,10
1969,4,13,4/13/1969,MS,1,0,0,30.6,-89.32,0,0,0.1,100
1969,4,13,4/13/1969,MS,1,0,0,30.87,-89.27,0,0,0.1,10
1969,4,13,4/13/1969,MS,1,2,0,30.97,-90.07,0,0,0.1,10
1969,4,13,4/13/1969,MS,1,0,0,31.5,-90.03,31.55,-89.98,4.5,10
1969,4,13,4/13/1969,MS,1,0,0,31.77,-89.15,0,0,0.1,10
1969,4,13,4/13/1969,MS,2,5,0,31.72,-90.28,31.78,-90.22,6.1,267
1969,4,13,4/13/1969,MS,2,0,0,31.63,-90.05,31.7,-90,5.6,140
1969,4,13,4/13/1969,MS,2,11,0,31.75,-89.67,31.83,-89.58,8,250
1969,4,17,4/17/1969,MS,0,0,0,32.17,-90.1,0,0,0.1,10
1969,5,8,5/8/1969,MS,1,0,0,31.2,-90.92,0,0,0.1,10
1969,5,8,5/8/1969,MS,1,0,0,31.05,-89.88,0,0,0.5,100
1969,5,8,5/8/1969,MS,1,1,0,30.53,-88.55,0,0,0.1,10
1969,5,8,5/8/1969,MS,2,0,0,32.03,-88.63,32.08,-88.47,10.4,100
1969,5,8,5/8/1969,MS,2,0,0,30.88,-89.38,0,0,2,30
1969,5,17,5/17/1969,MS,0,0,0,30.32,-89.23,0,0,0.1,10
1969,5,17,5/17/1969,MS,0,0,0,30.15,-89.85,0,0,0.1,10
1969,5,17,5/17/1969,MS,1,0,0,34.25,-90.52,0,0,0.1,10
1969,6,19,6/19/1969,MS,2,1,0,33.32,-90.9,0,0,0.1,10
1969,6,21,6/21/1969,MS,2,0,0,33.88,-89.82,33.8,-89.77,6.5,10
1969,6,24,6/24/1969,MS,1,0,0,34.83,-89.88,0,0,0.1,10
1969,6,24,6/24/1969,MS,1,0,0,34.82,-88.18,0,0,0.1,10
1969,7,13,7/13/1969,MS,1,0,0,33.95,-89.1,0,0,0.1,10
1969,7,14,7/14/1969,MS,0,0,0,30.32,-89.3,0,0,0.1,10
1969,8,9,8/9/1969,MS,0,0,0,30.42,-88.83,0,0,0.1,10
1969,12,21,12/21/1969,MS,1,0,0,30.42,-88.48,30.45,-88.47,2.7,120
1970,2,1,2/1/1970,MS,0,10,0,30.37,-89.08,0,0,0.1,60
1970,2,1,2/1/1970,MS,1,0,0,30.32,-89.4,0,0,0.1,10
1970,2,1,2/1/1970,MS,2,3,0,30.32,-89.23,0,0,2,10
1970,3,3,3/3/1970,MS,1,0,0,33.68,-90.73,0,0,1,17
1970,4,1,4/1/1970,MS,1,1,0,33.85,-89.32,33.87,-89.18,7.7,13
1970,4,1,4/1/1970,MS,2,4,0,33.5,-90.32,33.67,-90.1,16.9,300
1970,4,19,4/19/1970,MS,4,78,4,34.72,-89,35.05,-88.27,47.6,100
