date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Tornado,MAGITUDE,Deaths,WINDSPEED
4/15/2014,11,4,0,11.6,3,89,8:04:00 PM,6:33:00 AM,6:25:00 AM,7:26:00 PM,1,4,7,4,35,24,70,2.3,1020,11,10,328,20,mississippi,NO,0,0,0
4/16/2014,17,1,0,11.6,3,81,9:06:00 PM,7:14:00 AM,6:23:00 AM,7:27:00 PM,1,7,9,7,20,6,63,0,1023,17,10,97,10,mississippi,NO,0,0,0
4/17/2014,20,7,0,9.1,3,74,10:07:00 PM,7:59:00 AM,6:22:00 AM,7:28:00 PM,9,12,13,12,21,38,78,0,1024,20,10,129,11,mississippi,NO,0,0,0
4/18/2014,19,12,0,9.1,3,66,11:07:00 PM,8:50:00 AM,6:21:00 AM,7:29:00 PM,12,14,15,14,17,63,88,0,1022,19,6,94,10,mississippi,NO,0,0,0
4/19/2014,25,10,0,11.6,5,59,No moonrise,9:45:00 AM,6:20:00 AM,7:29:00 PM,11,17,17,17,20,5,73,0,1021,25,7,133,12,mississippi,NO,0,0,0
4/20/2014,26,11,0,11.6,5,51,12:03:00 AM,10:45:00 AM,6:19:00 AM,7:30:00 PM,12,17,18,17,16,22,73,0,1021,26,9,153,9,mississippi,NO,0,0,0
4/21/2014,26,14,0,10.3,4,44,12:56:00 AM,11:48:00 AM,6:17:00 AM,7:31:00 PM,14,19,19,19,19,36,75,0.5,1017,26,10,217,11,mississippi,NO,0,0,0
4/22/2014,23,15,0,10.3,4,36,1:45:00 AM,12:52:00 PM,6:16:00 AM,7:32:00 PM,16,18,19,18,16,54,88,4.7,1012,23,8,287,7,mississippi,NO,0,0,0
4/23/2014,25,12,0,11.6,5,28,2:29:00 AM,1:57:00 PM,6:15:00 AM,7:32:00 PM,12,17,18,17,18,1,71,0,1014,25,7,107,9,mississippi,NO,0,0,0
4/24/2014,28,12,0,11.6,5,21,3:10:00 AM,3:02:00 PM,6:14:00 AM,7:33:00 PM,14,19,20,19,26,24,71,1.7,1011,28,10,166,14,mississippi,NO,0,0,0
4/25/2014,24,14,0,11.6,4,13,3:49:00 AM,4:06:00 PM,6:13:00 AM,7:34:00 PM,14,19,19,19,21,26,77,2.7,1013,24,9,242,10,mississippi,NO,0,0,0
4/26/2014,28,12,0,11.6,5,6,4:27:00 AM,5:10:00 PM,6:12:00 AM,7:35:00 PM,13,20,21,20,20,2,65,0,1013,28,10,141,10,mississippi,NO,0,0,0
4/27/2014,23,19,0,9.1,5,0,5:06:00 AM,6:13:00 PM,6:11:00 AM,7:35:00 PM,19,20,21,20,31,51,92,15.8,1009,23,9,144,17,mississippi,NO,0,0,0
4/28/2014,28,19,0,7.9,5,0,5:45:00 AM,7:15:00 PM,6:10:00 AM,7:36:00 PM,20,24,24,23,44,75,85,52.7,1004,28,8,196,20,mississippi,YES,4,84,1320
4/29/2014,27,16,0,9.1,5,0,6:26:00 AM,8:15:00 PM,6:09:00 AM,7:37:00 PM,17,20,21,20,17,40,83,19.2,1006,27,7,236,7,mississippi,NO,0,0,0
4/30/2014,22,11,0,10.4,4,1,7:11:00 AM,9:13:00 PM,6:08:00 AM,7:38:00 PM,11,15,16,15,25,34,77,0.1,1013,22,8,287,13,mississippi,NO,0,0,0
5/1/2014,20,7,0,11.6,4,9,7:57:00 AM,10:07:00 PM,6:07:00 AM,7:38:00 PM,6,13,13,13,18,6,67,0,1017,20,9,283,10,mississippi,NO,0,0,0
5/2/2014,21,9,0,11.6,4,16,8:46:00 AM,10:58:00 PM,6:06:00 AM,7:39:00 PM,8,15,15,15,14,18,67,0,1015,21,10,299,8,mississippi,NO,0,0,0
5/3/2014,26,10,0,11.6,5,23,9:37:00 AM,11:44:00 PM,6:05:00 AM,7:40:00 PM,10,17,18,17,18,5,63,0,1017,26,10,253,11,mississippi,NO,0,0,0
5/4/2014,30,13,0,11.6,6,31,10:29:00 AM,No moonset,6:04:00 AM,7:41:00 PM,13,21,21,21,20,1,63,0,1017,30,10,232,11,mississippi,NO,0,0,0
5/5/2014,30,16,0,11.6,6,38,11:22:00 AM,12:25:00 AM,6:03:00 AM,7:41:00 PM,12,22,22,22,23,0,60,0,1015,30,10,224,13,mississippi,NO,0,0,0
5/6/2014,29,16,0,11.6,6,45,12:15:00 PM,1:04:00 AM,6:02:00 AM,7:42:00 PM,13,21,21,21,23,1,65,0,1013,29,10,202,13,mississippi,NO,0,0,0
5/7/2014,29,16,0,11.6,6,52,1:08:00 PM,1:40:00 AM,6:01:00 AM,7:43:00 PM,17,22,23,22,27,10,75,0,1016,29,9,182,15,mississippi,NO,0,0,0
5/8/2014,29,17,0,13.4,6,60,2:02:00 PM,2:13:00 AM,6:00:00 AM,7:44:00 PM,17,24,24,23,26,32,73,0,1017,29,9,169,14,mississippi,NO,0,0,0
5/9/2014,22,19,0,10.8,5,67,2:56:00 PM,2:46:00 AM,6:00:00 AM,7:44:00 PM,20,21,22,21,24,72,94,10,1017,22,9,180,12,mississippi,NO,0,0,0
5/10/2014,30,18,0,13.3,5,74,3:52:00 PM,3:19:00 AM,5:59:00 AM,7:45:00 PM,19,23,23,23,19,43,83,0,1015,30,9,180,10,mississippi,NO,0,0,0
5/11/2014,29,20,0,13.3,5,81,4:50:00 PM,3:52:00 AM,5:58:00 AM,7:46:00 PM,21,25,25,24,26,45,84,0.1,1016,29,6,171,13,mississippi,NO,0,0,0
5/12/2014,30,20,0,13.3,5,89,5:50:00 PM,4:28:00 AM,5:57:00 AM,7:47:00 PM,20,25,25,24,27,43,83,0.3,1017,30,10,165,14,mississippi,NO,0,0,0
5/13/2014,30,19,0,13.3,5,96,6:51:00 PM,5:08:00 AM,5:56:00 AM,7:47:00 PM,19,25,25,24,20,49,78,1.3,1017,30,7,198,10,mississippi,NO,0,0,0
5/14/2014,23,11,0,11,4,100,7:54:00 PM,5:52:00 AM,5:56:00 AM,7:48:00 PM,17,18,19,18,24,71,94,22.4,1015,23,8,228,12,mississippi,NO,0,0,0
5/15/2014,20,10,0,13.9,4,89,8:56:00 PM,6:41:00 AM,5:55:00 AM,7:49:00 PM,7,13,14,13,27,25,71,0,1020,20,10,307,14,mississippi,NO,0,0,0
5/16/2014,22,10,0,14,5,82,9:56:00 PM,7:36:00 AM,5:54:00 AM,7:50:00 PM,7,15,15,15,17,9,63,0,1019,22,10,273,10,mississippi,NO,0,0,0
5/17/2014,26,10,0,13.3,4,75,10:52:00 PM,8:36:00 AM,5:54:00 AM,7:50:00 PM,11,17,17,17,17,38,66,1.7,1019,26,10,134,9,mississippi,NO,0,0,0
5/18/2014,23,13,0,12.2,4,68,11:43:00 PM,9:40:00 AM,5:53:00 AM,7:51:00 PM,15,18,18,18,16,59,86,4.2,1021,23,8,48,7,mississippi,NO,0,0,0
5/19/2014,29,13,0,14,6,60,No moonrise,10:45:00 AM,5:52:00 AM,7:52:00 PM,15,20,21,20,20,31,73,0,1020,29,7,152,10,mississippi,NO,0,0,0
5/20/2014,31,16,0,14,6,53,12:29:00 AM,11:50:00 AM,5:52:00 AM,7:52:00 PM,15,23,23,23,25,4,65,0,1020,31,10,202,14,mississippi,NO,0,0,0
5/21/2014,31,18,0,13.4,5,46,1:11:00 AM,12:55:00 PM,5:51:00 AM,7:53:00 PM,17,25,25,24,25,20,72,0,1019,31,9,229,14,mississippi,NO,0,0,0
5/22/2014,31,18,0,14,6,39,1:50:00 AM,1:59:00 PM,5:51:00 AM,7:54:00 PM,18,26,26,25,20,8,72,0,1019,31,10,260,11,mississippi,NO,0,0,0
5/23/2014,31,19,0,14,7,31,2:28:00 AM,3:02:00 PM,5:50:00 AM,7:54:00 PM,17,26,26,25,18,4,66,0,1018,31,10,283,9,mississippi,NO,0,0,0
5/24/2014,32,20,0,13.4,6,24,3:05:00 AM,4:03:00 PM,5:50:00 AM,7:55:00 PM,19,28,28,26,13,26,70,0,1017,32,10,230,7,mississippi,NO,0,0,0
5/25/2014,31,19,0,14.1,7,17,3:44:00 AM,5:05:00 PM,5:49:00 AM,7:56:00 PM,18,26,26,25,15,21,69,0,1018,31,10,211,7,mississippi,NO,0,0,0
5/26/2014,33,20,0,14.1,7,9,4:23:00 AM,6:04:00 PM,5:49:00 AM,7:56:00 PM,18,27,27,26,17,12,67,0,1018,33,10,188,9,mississippi,NO,0,0,0
5/27/2014,31,20,0,13.4,5,2,5:05:00 AM,7:03:00 PM,5:48:00 AM,7:57:00 PM,19,27,27,25,19,39,72,2.3,1017,31,10,194,10,mississippi,NO,0,0,0
5/28/2014,29,20,0,12.2,5,0,5:50:00 AM,7:58:00 PM,5:48:00 AM,7:58:00 PM,21,25,25,23,20,65,86,12,1014,29,9,156,10,mississippi,NO,0,0,0
5/29/2014,25,20,0,11.1,5,0,6:38:00 AM,8:50:00 PM,5:47:00 AM,7:58:00 PM,20,24,24,22,23,60,82,15.6,1014,25,9,130,13,mississippi,NO,0,0,0
5/30/2014,30,20,0,10,5,5,7:28:00 AM,9:38:00 PM,5:47:00 AM,7:59:00 PM,20,26,26,24,20,63,77,8.2,1015,30,7,137,12,mississippi,NO,0,0,0
5/31/2014,30,19,0,12.2,5,9,8:19:00 AM,10:21:00 PM,5:47:00 AM,7:59:00 PM,20,26,26,24,18,55,80,0,1016,30,7,133,9,mississippi,NO,0,0,0
6/1/2014,30,21,0,12.3,5,20,9:13:00 AM,11:02:00 PM,5:47:00 AM,8:00:00 PM,21,26,26,24,23,49,85,5.1,1017,30,7,133,13,mississippi,NO,0,0,0
6/2/2014,28,20,0,13.4,5,28,10:05:00 AM,11:38:00 PM,5:46:00 AM,8:01:00 PM,20,25,25,24,23,49,80,0.6,1018,28,10,137,12,mississippi,NO,0,0,0
6/3/2014,31,20,0,12.3,5,35,10:59:00 AM,No moonset,5:46:00 AM,8:01:00 PM,22,27,27,25,14,45,85,0.5,1016,31,6,185,6,mississippi,NO,0,0,0
6/4/2014,32,21,0,14.5,7,43,11:52:00 AM,12:12:00 AM,5:46:00 AM,8:02:00 PM,21,29,29,26,19,28,77,0,1013,32,10,216,10,mississippi,NO,0,0,0
6/5/2014,33,22,0,13.4,6,50,12:45:00 PM,12:45:00 AM,5:46:00 AM,8:02:00 PM,22,29,29,26,20,33,80,0.5,1011,33,8,187,11,mississippi,NO,0,0,0
6/6/2014,31,21,0,12.3,6,58,1:40:00 PM,1:18:00 AM,5:45:00 AM,8:03:00 PM,22,29,29,26,16,53,83,1.9,1013,31,7,197,8,mississippi,NO,0,0,0
6/7/2014,34,21,0,13.4,6,65,2:36:00 PM,1:50:00 AM,5:45:00 AM,8:03:00 PM,22,30,30,27,11,32,81,0,1013,34,9,222,5,mississippi,NO,0,0,0
6/8/2014,32,22,0,12.3,6,73,3:34:00 PM,2:24:00 AM,5:45:00 AM,8:04:00 PM,22,29,29,26,17,39,80,5.9,1013,32,9,228,8,mississippi,NO,0,0,0
6/9/2014,30,22,0,11.3,6,81,4:33:00 PM,3:01:00 AM,5:45:00 AM,8:04:00 PM,22,28,28,25,21,53,88,23.6,1011,30,8,197,9,mississippi,NO,0,0,0
6/10/2014,25,20,0,10.2,5,88,5:36:00 PM,3:43:00 AM,5:45:00 AM,8:05:00 PM,22,24,24,22,31,67,96,39.3,1009,25,5,187,14,mississippi,NO,0,0,0
6/11/2014,26,19,0,13.4,5,96,6:38:00 PM,4:29:00 AM,5:45:00 AM,8:05:00 PM,20,22,23,22,19,62,89,2,1009,26,7,235,10,mississippi,NO,0,0,0
6/12/2014,31,18,0,14.5,6,100,7:41:00 PM,5:22:00 AM,5:45:00 AM,8:05:00 PM,19,25,25,24,13,32,75,0,1011,31,7,287,8,mississippi,YES,1,1,200
6/13/2014,28,20,0,13.4,5,89,8:40:00 PM,6:20:00 AM,5:45:00 AM,8:06:00 PM,20,24,24,23,17,32,85,11.7,1013,28,7,255,8,mississippi,NO,0,0,0
6/14/2014,31,17,0,14.5,6,82,9:35:00 PM,7:24:00 AM,5:45:00 AM,8:06:00 PM,19,25,25,24,12,23,75,0,1015,31,8,75,6,mississippi,NO,0,0,0
6/15/2014,33,20,0,14.5,7,74,10:25:00 PM,8:31:00 AM,5:45:00 AM,8:06:00 PM,18,28,28,26,16,8,65,0,1016,33,10,177,8,mississippi,NO,0,0,0
6/16/2014,33,20,0,14.5,7,67,11:10:00 PM,9:39:00 AM,5:45:00 AM,8:07:00 PM,20,29,29,26,15,12,71,0,1019,33,10,194,8,mississippi,NO,0,0,0
6/17/2014,34,21,0,14.5,7,59,11:51:00 PM,10:46:00 AM,5:45:00 AM,8:07:00 PM,21,30,30,27,15,18,74,0,1019,34,9,204,8,mississippi,NO,0,0,0
6/18/2014,34,22,0,14.5,6,52,No moonrise,11:52:00 AM,5:45:00 AM,8:07:00 PM,22,32,32,28,13,15,71,1.6,1018,34,10,208,6,mississippi,NO,0,0,0
6/19/2014,34,23,0,13.4,6,44,12:30:00 AM,12:55:00 PM,5:46:00 AM,8:08:00 PM,22,32,32,28,11,23,73,0.8,1018,34,10,245,5,mississippi,NO,0,0,0
6/20/2014,34,22,0,14.5,6,36,1:08:00 AM,1:58:00 PM,5:46:00 AM,8:08:00 PM,22,31,31,28,14,26,71,1.1,1017,34,10,299,7,mississippi,NO,0,0,0
6/21/2014,33,23,0,14.5,7,29,1:45:00 AM,2:59:00 PM,5:46:00 AM,8:08:00 PM,22,30,30,27,17,17,76,0,1014,33,9,291,9,mississippi,NO,0,0,0
6/22/2014,32,22,0,13.4,6,21,2:24:00 AM,3:58:00 PM,5:46:00 AM,8:08:00 PM,23,30,30,26,14,46,82,5,1013,32,9,282,7,mississippi,NO,0,0,0
6/23/2014,32,21,0,10.2,6,14,3:04:00 AM,4:56:00 PM,5:46:00 AM,8:08:00 PM,22,29,29,26,15,61,81,5.2,1014,32,7,210,7,mississippi,NO,0,0,0
6/24/2014,30,20,0,10.2,5,6,3:48:00 AM,5:52:00 PM,5:47:00 AM,8:09:00 PM,22,28,28,25,25,54,85,17.1,1015,30,8,229,13,mississippi,NO,0,0,0
6/25/2014,33,21,0,12.4,6,0,4:33:00 AM,6:44:00 PM,5:47:00 AM,8:09:00 PM,21,28,28,26,16,52,79,0.3,1017,33,7,256,9,mississippi,NO,0,0,0
6/26/2014,28,22,0,11.3,5,0,5:22:00 AM,7:34:00 PM,5:47:00 AM,8:09:00 PM,22,27,27,24,12,65,91,13.5,1017,28,9,275,6,mississippi,NO,0,0,0
6/27/2014,29,21,0,11.3,5,0,6:13:00 AM,8:19:00 PM,5:48:00 AM,8:09:00 PM,21,26,26,24,14,61,84,3.4,1017,29,9,224,7,mississippi,NO,0,0,0
6/28/2014,31,22,0,12.4,6,1,7:05:00 AM,9:00:00 PM,5:48:00 AM,8:09:00 PM,22,28,28,25,19,56,85,1.9,1019,31,8,161,10,mississippi,NO,0,0,0
6/29/2014,33,22,0,12.4,6,9,7:58:00 AM,9:38:00 PM,5:48:00 AM,8:09:00 PM,23,30,30,27,17,41,82,0.3,1019,33,9,206,8,mississippi,NO,0,0,0
6/30/2014,35,23,0,14.5,7,16,8:51:00 AM,10:13:00 PM,5:49:00 AM,8:09:00 PM,21,31,31,28,18,10,70,0,1016,35,10,244,10,mississippi,NO,0,0,0
7/1/2014,35,22,0,14.5,7,23,9:45:00 AM,10:46:00 PM,5:49:00 AM,8:09:00 PM,21,31,31,28,17,3,70,0,1013,35,10,262,10,mississippi,NO,0,0,0
7/2/2014,34,22,0,13.4,6,30,10:37:00 AM,11:19:00 PM,5:50:00 AM,8:09:00 PM,21,30,30,28,15,20,70,0.2,1015,34,10,324,7,mississippi,NO,0,0,0
7/3/2014,30,21,0,14.5,7,37,11:31:00 AM,11:50:00 PM,5:50:00 AM,8:09:00 PM,18,27,27,25,20,18,70,0,1018,30,8,288,11,mississippi,NO,0,0,0
7/4/2014,29,17,0,14.5,6,45,12:25:00 PM,No moonset,5:51:00 AM,8:09:00 PM,16,24,24,23,20,13,72,0,1021,29,9,60,11,mississippi,NO,0,0,0
7/5/2014,32,16,0,14.5,6,52,1:21:00 PM,12:23:00 AM,5:51:00 AM,8:08:00 PM,14,24,24,24,11,1,58,0,1021,32,10,147,5,mississippi,NO,0,0,0
7/6/2014,33,18,0,14.5,7,59,2:18:00 PM,12:58:00 AM,5:51:00 AM,8:08:00 PM,16,27,27,26,12,13,60,0,1017,33,10,152,5,mississippi,NO,0,0,0
7/7/2014,32,19,0,14.5,7,66,3:18:00 PM,1:36:00 AM,5:52:00 AM,8:08:00 PM,18,28,28,26,16,28,66,0,1015,32,10,243,8,mississippi,NO,0,0,0
7/8/2014,34,21,0,14.5,6,74,4:19:00 PM,2:18:00 AM,5:52:00 AM,8:08:00 PM,20,30,30,27,22,21,67,2.3,1015,34,10,231,13,mississippi,NO,0,0,0
7/9/2014,28,22,0,9.1,5,81,5:22:00 PM,3:07:00 AM,5:53:00 AM,8:08:00 PM,23,27,27,24,16,58,91,17.4,1016,28,6,274,7,mississippi,NO,0,0,0
7/10/2014,33,21,0,14.5,7,88,6:22:00 PM,4:02:00 AM,5:54:00 AM,8:07:00 PM,21,29,29,26,12,33,74,0,1017,33,8,312,6,mississippi,NO,0,0,0
7/11/2014,34,20,0,14.5,7,96,7:21:00 PM,5:03:00 AM,5:54:00 AM,8:07:00 PM,18,29,29,27,11,9,62,0,1019,34,10,187,6,mississippi,NO,0,0,0
7/12/2014,35,21,0,14.5,7,100,8:14:00 PM,6:09:00 AM,5:55:00 AM,8:07:00 PM,19,31,31,28,10,12,62,0,1019,35,10,67,5,mississippi,NO,0,0,0
7/13/2014,35,23,0,14.5,7,90,9:03:00 PM,7:19:00 AM,5:55:00 AM,8:06:00 PM,22,33,33,29,11,17,68,0,1017,35,10,172,5,mississippi,NO,0,0,0
7/14/2014,35,24,0,14.5,6,83,9:47:00 PM,8:28:00 AM,5:56:00 AM,8:06:00 PM,22,32,32,29,18,14,68,0.3,1014,35,10,236,9,mississippi,NO,0,0,0
7/15/2014,29,20,0,11.2,5,75,10:28:00 PM,9:37:00 AM,5:56:00 AM,8:06:00 PM,21,26,26,24,18,53,84,22.1,1013,29,9,293,9,mississippi,NO,0,0,0
7/16/2014,28,16,0,14.5,6,68,11:08:00 PM,10:44:00 AM,5:57:00 AM,8:05:00 PM,13,22,22,22,21,5,65,0,1015,28,10,179,11,mississippi,NO,0,0,0
7/17/2014,28,16,0,14.5,6,61,11:47:00 PM,11:49:00 AM,5:58:00 AM,8:05:00 PM,14,22,23,22,13,31,64,0,1017,28,10,75,7,mississippi,NO,0,0,0
7/18/2014,22,18,0,10.1,4,54,No moonrise,12:52:00 PM,5:58:00 AM,8:04:00 PM,18,20,20,20,22,88,90,62,1016,22,7,109,11,mississippi,NO,0,0,0
7/19/2014,26,20,0,10.1,5,46,12:25:00 AM,1:53:00 PM,5:59:00 AM,8:04:00 PM,20,25,25,23,15,80,87,3.5,1014,26,7,266,9,mississippi,NO,0,0,0
7/20/2014,29,18,0,13.4,5,39,1:05:00 AM,2:51:00 PM,6:00:00 AM,8:03:00 PM,19,25,25,24,10,24,79,0.4,1015,29,8,275,6,mississippi,NO,0,0,0
7/21/2014,32,19,0,13.4,6,32,1:48:00 AM,3:48:00 PM,6:00:00 AM,8:03:00 PM,20,27,27,25,13,28,75,0.6,1016,32,7,27,8,mississippi,NO,0,0,0
7/22/2014,27,21,0,10.5,5,24,2:32:00 AM,4:41:00 PM,6:01:00 AM,8:02:00 PM,22,26,26,24,12,39,88,0.1,1017,27,10,90,5,mississippi,NO,0,0,0
7/23/2014,32,22,0,11.6,6,17,3:20:00 AM,5:31:00 PM,6:01:00 AM,8:01:00 PM,22,30,30,27,9,27,74,0.8,1016,32,9,204,4,mississippi,NO,0,0,0
7/24/2014,32,20,0,11.6,6,10,4:09:00 AM,6:17:00 PM,6:02:00 AM,8:01:00 PM,20,28,28,26,17,27,71,0.1,1014,32,9,272,10,mississippi,NO,0,0,0
7/25/2014,32,18,0,11.6,6,3,5:00:00 AM,7:00:00 PM,6:03:00 AM,8:00:00 PM,18,26,26,25,11,0,70,0,1015,32,10,271,6,mississippi,NO,0,0,0
7/26/2014,35,19,0,10.4,6,0,5:53:00 AM,7:39:00 PM,6:03:00 AM,7:59:00 PM,21,30,30,27,14,13,74,0,1015,35,8,259,7,mississippi,NO,0,0,0
7/27/2014,36,23,0,11.6,7,0,6:46:00 AM,8:15:00 PM,6:04:00 AM,7:59:00 PM,22,32,32,29,22,7,70,0,1015,36,10,259,12,mississippi,NO,0,0,0
7/28/2014,32,23,0,11.6,6,4,7:39:00 AM,8:48:00 PM,6:05:00 AM,7:58:00 PM,19,29,29,27,24,13,69,0,1015,32,10,324,13,mississippi,NO,0,0,0
7/29/2014,28,19,0,11.6,6,12,8:32:00 AM,9:21:00 PM,6:06:00 AM,7:57:00 PM,15,24,24,23,21,17,66,0,1017,28,10,161,12,mississippi,NO,0,0,0
7/30/2014,29,16,0,11.6,6,19,9:26:00 AM,9:53:00 PM,6:06:00 AM,7:57:00 PM,14,24,24,23,15,18,62,0,1018,29,10,63,8,mississippi,NO,0,0,0
7/31/2014,30,20,0,11.6,6,23,10:19:00 AM,10:25:00 PM,6:07:00 AM,7:56:00 PM,16,25,25,24,11,44,63,0.6,1016,30,10,54,6,mississippi,NO,0,0,0
8/1/2014,33,18,0,11.6,5,33,11:13:00 AM,10:58:00 PM,6:08:00 AM,7:55:00 PM,17,26,26,24,12,36,65,0.7,1016,33,10,87,6,mississippi,NO,0,0,0
8/2/2014,31,21,0,9.2,6,41,12:08:00 PM,11:34:00 PM,6:08:00 AM,7:54:00 PM,21,28,28,25,13,57,80,4.2,1016,31,8,58,6,mississippi,NO,0,0,0
8/3/2014,32,20,0,10.4,6,48,1:06:00 PM,No moonset,6:09:00 AM,7:53:00 PM,20,28,28,26,14,24,75,0.1,1016,32,7,56,7,mississippi,NO,0,0,0
8/4/2014,34,21,0,11.6,7,55,2:05:00 PM,12:13:00 AM,6:10:00 AM,7:52:00 PM,20,29,29,27,13,27,68,0,1016,34,10,98,6,mississippi,NO,0,0,0
8/5/2014,35,20,0,11.6,7,63,3:05:00 PM,12:58:00 AM,6:10:00 AM,7:51:00 PM,18,29,29,27,10,9,58,0,1016,35,10,203,5,mississippi,NO,0,0,0
8/6/2014,35,21,0,11.6,6,70,4:05:00 PM,1:48:00 AM,6:11:00 AM,7:51:00 PM,19,31,31,28,12,11,58,0.1,1016,35,10,309,6,mississippi,NO,0,0,0
8/7/2014,36,22,0,10.4,6,77,5:03:00 PM,2:44:00 AM,6:12:00 AM,7:50:00 PM,21,31,31,28,11,14,68,1.5,1014,36,9,209,5,mississippi,NO,0,0,0
8/8/2014,34,23,0,11.6,6,84,5:59:00 PM,3:47:00 AM,6:12:00 AM,7:49:00 PM,22,31,31,28,15,16,76,0.3,1014,34,9,222,7,mississippi,NO,0,0,0
8/9/2014,31,23,0,9.1,6,92,6:50:00 PM,4:54:00 AM,6:13:00 AM,7:48:00 PM,23,30,30,26,16,64,82,17,1014,31,8,240,9,mississippi,NO,0,0,0
8/10/2014,33,22,0,10.4,6,99,7:37:00 PM,6:04:00 AM,6:14:00 AM,7:47:00 PM,23,30,30,27,15,55,81,4.9,1014,33,7,279,8,mississippi,NO,0,0,0
8/11/2014,32,22,0,9.1,6,100,8:21:00 PM,7:15:00 AM,6:15:00 AM,7:46:00 PM,23,30,30,26,18,48,80,6.5,1013,32,7,278,9,mississippi,NO,0,0,0
8/12/2014,32,22,0,11.6,6,87,9:03:00 PM,8:24:00 AM,6:15:00 AM,7:45:00 PM,21,28,28,26,18,30,76,0.1,1013,32,7,302,8,mississippi,NO,0,0,0
8/13/2014,30,18,0,11.6,6,79,9:43:00 PM,9:32:00 AM,6:16:00 AM,7:44:00 PM,15,24,24,23,20,1,63,0,1016,30,10,100,11,mississippi,NO,0,0,0
8/14/2014,30,17,0,11.6,6,72,10:23:00 PM,10:38:00 AM,6:17:00 AM,7:42:00 PM,15,24,24,23,14,0,66,0,1016,30,10,109,7,mississippi,NO,0,0,0
8/15/2014,32,18,0,11.6,6,65,11:04:00 PM,11:42:00 AM,6:17:00 AM,7:41:00 PM,17,26,26,25,11,1,69,0,1015,32,10,149,5,mississippi,NO,0,0,0
8/16/2014,32,19,0,11.6,7,57,11:47:00 PM,12:43:00 PM,6:18:00 AM,7:40:00 PM,18,27,27,26,13,6,64,0,1015,32,10,196,6,mississippi,NO,0,0,0
8/17/2014,34,22,0,10.4,6,50,No moonrise,1:41:00 PM,6:19:00 AM,7:39:00 PM,21,30,30,27,21,21,73,0.2,1014,34,10,223,11,mississippi,NO,0,0,0
8/18/2014,31,22,0,9.1,6,43,12:31:00 AM,2:36:00 PM,6:19:00 AM,7:38:00 PM,23,28,28,25,21,44,85,14.9,1013,31,9,255,10,mississippi,NO,0,0,0
8/19/2014,33,22,0,9.1,6,36,1:18:00 AM,3:28:00 PM,6:20:00 AM,7:37:00 PM,22,29,29,26,17,47,78,7.3,1013,33,8,250,9,mississippi,NO,0,0,0
8/20/2014,35,23,0,11.6,6,28,2:06:00 AM,4:15:00 PM,6:21:00 AM,7:36:00 PM,23,32,32,28,15,22,73,0.1,1016,35,9,260,8,mississippi,NO,0,0,0
8/21/2014,36,23,0,11.6,6,21,2:57:00 AM,4:59:00 PM,6:22:00 AM,7:35:00 PM,22,32,32,29,12,23,69,0.3,1018,36,10,240,5,mississippi,NO,0,0,0
8/22/2014,36,24,0,11.6,7,14,3:49:00 AM,5:39:00 PM,6:22:00 AM,7:33:00 PM,22,33,33,29,14,19,68,0,1017,36,10,284,7,mississippi,NO,0,0,0
8/23/2014,37,24,0,11.6,6,7,4:41:00 AM,6:16:00 PM,6:23:00 AM,7:32:00 PM,21,32,32,29,15,17,65,0.3,1014,37,10,270,8,mississippi,NO,0,0,0
8/24/2014,37,24,0,10.3,6,0,5:35:00 AM,6:50:00 PM,6:24:00 AM,7:31:00 PM,21,32,32,29,17,21,67,0.4,1013,37,10,26,9,mississippi,NO,0,0,0
8/25/2014,33,23,0,11.6,6,0,6:27:00 AM,7:24:00 PM,6:24:00 AM,7:30:00 PM,22,30,30,27,19,47,75,0.4,1015,33,10,108,11,mississippi,NO,0,0,0
8/26/2014,32,22,0,11.6,7,1,7:21:00 AM,7:56:00 PM,6:25:00 AM,7:28:00 PM,18,28,28,27,19,13,65,0,1017,32,10,69,10,mississippi,NO,0,0,0
8/27/2014,33,20,0,11.6,7,8,8:14:00 AM,8:28:00 PM,6:26:00 AM,7:27:00 PM,17,28,28,26,12,18,61,0,1016,33,10,95,6,mississippi,NO,0,0,0
8/28/2014,35,20,0,11.6,7,15,9:08:00 AM,9:01:00 PM,6:26:00 AM,7:26:00 PM,17,28,28,27,8,13,59,0,1014,35,10,142,3,mississippi,NO,0,0,0
8/29/2014,34,21,0,11.6,7,22,10:03:00 AM,9:36:00 PM,6:27:00 AM,7:25:00 PM,17,29,29,27,16,16,55,0,1014,34,10,157,8,mississippi,NO,0,0,0
8/30/2014,30,23,0,7.8,6,30,10:59:00 AM,10:13:00 PM,6:28:00 AM,7:23:00 PM,23,28,28,25,18,66,86,53,1017,30,8,188,9,mississippi,NO,0,0,0
8/31/2014,30,22,0,10.3,6,33,11:57:00 AM,10:55:00 PM,6:28:00 AM,7:22:00 PM,22,28,28,25,20,52,81,1.4,1017,30,8,199,10,mississippi,NO,0,0,0
9/1/2014,34,22,0,11.6,7,46,12:55:00 PM,11:41:00 PM,6:29:00 AM,7:21:00 PM,21,30,30,27,17,11,68,0,1016,34,10,199,8,mississippi,NO,0,0,0
